Project44 DipoleDipole_4
  5.0000
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
347
2
1
Chargeability
msec.
0.1500,1.1000
4     100.00       0.00     110.00       0.00      30.00       0.00      20.00       0.00      20.0199,    552.1530 
4     105.00       0.00     115.00       0.00      35.00       0.00      25.00       0.00      14.0663,    901.0000 
4     110.00       0.00     120.00       0.00      40.00       0.00      30.00       0.00      31.5761,   -132.1570 
4     115.00       0.00     125.00       0.00      45.00       0.00      35.00       0.00      30.1295,    901.0000 
4     120.00       0.00     130.00       0.00      50.00       0.00      40.00       0.00      11.1427,    351.7990 
4     125.00       0.00     135.00       0.00      55.00       0.00      45.00       0.00      19.4556,    200.8510 
4     130.00       0.00     140.00       0.00      60.00       0.00      50.00       0.00      14.5660,    901.0000 
4     135.00       0.00     145.00       0.00      65.00       0.00      55.00       0.00      15.5364,     74.2943 
4     140.00       0.00     150.00       0.00      70.00       0.00      60.00       0.00       9.6830,    -40.9624 
4     145.00       0.00     155.00       0.00      75.00       0.00      65.00       0.00      17.6344,    437.3580 
4     150.00       0.00     160.00       0.00      80.00       0.00      70.00       0.00      28.1482,    326.2550 
4     155.00       0.00     165.00       0.00      85.00       0.00      75.00       0.00      23.1258,    198.6220 
4     160.00       0.00     170.00       0.00      90.00       0.00      80.00       0.00      20.3202,    482.8570 
4     165.00       0.00     175.00       0.00      95.00       0.00      85.00       0.00      24.5394,    -12.0678 
4     170.00       0.00     180.00       0.00     100.00       0.00      90.00       0.00      27.1931,     72.2252 
4     175.00       0.00     185.00       0.00     105.00       0.00      95.00       0.00      33.8108,    112.4980 
4     180.00       0.00     190.00       0.00     110.00       0.00     100.00       0.00      32.4564,     16.7790 
4     185.00       0.00     195.00       0.00     115.00       0.00     105.00       0.00      31.9079,   -156.8470 
4     190.00       0.00     200.00       0.00     120.00       0.00     110.00       0.00      28.1941,    -35.5911 
4      90.00       0.00     105.00       0.00      15.00       0.00       0.00       0.00      11.7582,     79.9769 
4      95.00       0.00     110.00       0.00      20.00       0.00       5.00       0.00      11.3879,    369.8320 
4     100.00       0.00     115.00       0.00      25.00       0.00      10.00       0.00      11.0463,    901.0000 
4     105.00       0.00     120.00       0.00      30.00       0.00      15.00       0.00      17.7235,    -80.3233 
4     110.00       0.00     125.00       0.00      35.00       0.00      20.00       0.00      17.5717,    -81.3311 
4     115.00       0.00     130.00       0.00      40.00       0.00      25.00       0.00      32.1826,   -535.2290 
4     120.00       0.00     135.00       0.00      45.00       0.00      30.00       0.00      15.3044,    -13.5293 
4     125.00       0.00     140.00       0.00      50.00       0.00      35.00       0.00      16.5370,    120.9720 
4     130.00       0.00     145.00       0.00      55.00       0.00      40.00       0.00      11.7551,    -31.2160 
4     135.00       0.00     150.00       0.00      60.00       0.00      45.00       0.00      11.9425,   -109.7630 
4     140.00       0.00     155.00       0.00      65.00       0.00      50.00       0.00      23.1881,    -38.0109 
4     145.00       0.00     160.00       0.00      70.00       0.00      55.00       0.00      18.3837,    236.1490 
4     150.00       0.00     165.00       0.00      75.00       0.00      60.00       0.00      18.7639,   -111.5960 
4     155.00       0.00     170.00       0.00      80.00       0.00      65.00       0.00      19.4032,    -81.9972 
4     160.00       0.00     175.00       0.00      85.00       0.00      70.00       0.00      21.1489,     12.3161 
4     165.00       0.00     180.00       0.00      90.00       0.00      75.00       0.00      24.0448,      2.5626 
4     170.00       0.00     185.00       0.00      95.00       0.00      80.00       0.00      21.3798,    -59.4137 
4     175.00       0.00     190.00       0.00     100.00       0.00      85.00       0.00      24.4731,    -92.2223 
4     180.00       0.00     195.00       0.00     105.00       0.00      90.00       0.00      26.9448,   -303.7020 
4     120.00       0.00     135.00       0.00      15.00       0.00       0.00       0.00      13.9993,     -3.8665 
4     125.00       0.00     140.00       0.00      20.00       0.00       5.00       0.00      13.4056,    297.0800 
4     130.00       0.00     145.00       0.00      25.00       0.00      10.00       0.00       6.5242,   -834.5950 
4     135.00       0.00     150.00       0.00      30.00       0.00      15.00       0.00       8.5533,      9.8393 
4     140.00       0.00     155.00       0.00      35.00       0.00      20.00       0.00      15.8210,    817.9680 
4     145.00       0.00     160.00       0.00      40.00       0.00      25.00       0.00      18.0705,    658.4640 
4     150.00       0.00     165.00       0.00      45.00       0.00      30.00       0.00      19.8203,    729.7000 
4     155.00       0.00     170.00       0.00      50.00       0.00      35.00       0.00      13.5206,   -124.6510 
4     160.00       0.00     175.00       0.00      55.00       0.00      40.00       0.00      13.3703,   -280.9990 
4     165.00       0.00     180.00       0.00      60.00       0.00      45.00       0.00      28.5924,   -195.1670 
4     170.00       0.00     185.00       0.00      65.00       0.00      50.00       0.00      24.9304,    341.5270 
4     175.00       0.00     190.00       0.00      70.00       0.00      55.00       0.00      19.8767,     -2.0802 
4     180.00       0.00     195.00       0.00      75.00       0.00      60.00       0.00      21.7656,    486.8280 
4     185.00       0.00     200.00       0.00      80.00       0.00      65.00       0.00       7.5628,   -678.4980 
0
0
0
0
0
0
0
